timestamp,instrument,side,price,volume,trade_id,order_id
2026-08-07 20:57:15.085776,OB5X_202703_F,bid,130.1,12,6830504,36317394
2026-08-07 20:57:22.651998,NVDA,bid,38.1,26,6830614,36317954
2026-08-07 20:57:22.664675,TSLA,bid,11.9,61,6830617,36317956
2026-08-07 20:57:22.672526,SAP,bid,47.2,3,6830618,36317960
2026-08-07 20:57:22.677720,AAPL,bid,123.7,3,6830619,36317961
2026-08-07 20:57:22.683140,OB5X_202612_F,ask,130.0,27,6830620,36317962
2026-08-07 20:57:23.021835,OB5X_202706_F,bid,132.4,20,6830628,36317989
2026-08-07 20:58:10.217884,OB5X_ETF,ask,34.7,192,6831330,36321458
2026-08-07 20:58:10.210535,OB5X_202703_F,bid,130.3,47,6831329,36321457
2026-08-07 20:58:13.387746,OB5X_ETF,bid,34.6,192,6831378,36321692
2026-08-07 20:58:13.393646,OB5X_202612_F,ask,129.4,48,6831379,36321694
2026-08-07 21:00:10.979150,ASML_202612_075C,ask,26.8,4,6833116,36329307
2026-08-07 21:00:38.969589,OB5X_ETF,ask,34.7,192,6833541,36332209
2026-08-07 21:00:38.963997,OB5X_202612_F,bid,129.4,48,6833540,36332208
