timestamp,pnl,pnl_arb,pnl_opt,pnl_hedge,delta,gamma,band_eff,u_etf,u_basket,u_f612,u_f703,u_f706,hedge_pos,fills,arbs,lots,n_quotes,quoted_vol
1786151650.2453115,3756116.9389999984,3986,609,-161,-4.29,0.5137,7.4,24.25,17.49,-38.24,40.57,-51.08,-57,3874,1010,141197,4,88
1786151650.759495,3756131.838999998,4003,599,-149,-4.39,0.5166,7.38,24.25,17.54,-38.24,40.57,-51.08,-57,3874,1010,141197,4,88
1786151651.264213,3756127.538999998,4004,601,-152,-4.36,0.5159,7.38,24.25,17.52,-38.24,40.57,-51.08,-57,3874,1010,141197,4,88
1786151651.7808287,3756129.2389999987,3993,606,-158,-4.31,0.5144,7.39,24.25,17.45,-38.24,40.57,-51.08,-57,3874,1010,141197,4,88
1786151652.3008626,3756075.8389999983,4002,606,-158,-4.31,0.5144,7.39,24.25,17.49,-38.24,40.57,-51.08,-57,3874,1010,141197,4,88
1786151652.8185058,3756047.038999998,4002,606,-158,-4.31,0.5144,7.39,24.25,17.49,-38.24,40.57,-51.08,-57,3874,1010,141197,4,88
1786151653.3262243,3756100.8389999988,4012,601,-152,-4.36,0.5159,7.38,24.25,17.56,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151653.8400338,3756090.9389999984,4012,601,-152,-4.36,0.5159,7.38,24.25,17.57,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151654.340153,3756091.138999998,3996,604,-155,-4.34,0.5151,7.39,24.25,17.49,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151654.8503158,3756079.138999998,3995,604,-155,-4.34,0.5151,7.39,24.25,17.49,-38.24,40.56,-51.08,-57,3874,1010,141197,5,133
1786151655.3548756,3756077.638999998,3990,604,-155,-4.34,0.5151,7.39,24.25,17.49,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151655.861292,3756069.138999998,4003,601,-152,-4.36,0.5159,7.38,24.25,17.57,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151656.3722243,3756100.638999998,4003,601,-152,-4.36,0.5159,7.38,24.25,17.57,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151656.8786337,3756069.7389999987,3993,601,-152,-4.36,0.5159,7.38,24.25,17.52,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151657.3848581,3756075.638999998,4001,599,-149,-4.39,0.5166,7.38,24.25,17.59,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151657.8920014,3756050.138999998,4006,596,-146,-4.41,0.5173,7.37,24.25,17.62,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151658.3978696,3756080.4389999975,4011,596,-146,-4.41,0.5173,7.37,24.25,17.64,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151658.9042914,3756076.638999998,4005,596,-146,-4.41,0.5173,7.37,24.25,17.61,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151659.412203,3756080.8389999983,4005,596,-146,-4.41,0.5173,7.37,24.25,17.61,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151659.9133677,3756060.7389999987,3981,614,-166,-4.23,0.5123,7.41,24.25,17.41,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151660.4249957,3756051.2389999987,3997,593,-144,-4.44,0.518,7.37,24.25,17.58,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151660.9315495,3756071.3389999983,4010,596,-146,-4.41,0.5173,7.37,24.25,17.56,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151661.4381204,3756071.3389999983,4007,596,-146,-4.41,0.5173,7.37,24.25,17.56,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151661.9445305,3756090.5389999985,4007,596,-146,-4.41,0.5173,7.37,24.25,17.56,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151662.4519546,3756081.7389999987,4012,588,-138,-4.49,0.5195,7.36,24.25,17.61,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151662.9582157,3756081.7389999987,4012,588,-138,-4.49,0.5195,7.36,24.25,17.61,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151663.4632978,3756106.2389999987,4012,588,-138,-4.49,0.5195,7.36,24.25,17.61,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151663.9699557,3756105.8389999983,4013,588,-138,-4.49,0.5195,7.36,24.25,17.61,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151664.4800637,3756095.8389999983,4018,588,-138,-4.49,0.5195,7.36,24.25,17.61,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151664.9867382,3756129.9389999984,4026,596,-146,-4.41,0.5173,7.37,24.25,17.61,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151665.5105486,3756115.538999999,4026,596,-146,-4.41,0.5173,7.37,24.25,17.61,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151666.0183682,3756094.938999999,4027,596,-146,-4.41,0.5173,7.37,24.25,17.61,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151666.5227327,3756075.538999999,4015,604,-155,-4.34,0.5151,7.39,24.25,17.52,-38.24,40.56,-51.08,-57,3874,1010,141197,5,133
1786151667.033922,3756061.1389999986,4012,601,-152,-4.36,0.5159,7.38,24.25,17.54,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151667.538146,3756053.8389999988,4013,593,-144,-4.44,0.518,7.37,24.25,17.58,-38.24,40.56,-51.08,-57,3874,1010,141197,5,126
1786151668.0547743,3756057.8389999988,4005,593,-144,-4.44,0.518,7.37,24.25,17.57,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151668.573791,3756056.6389999986,4000,593,-144,-4.44,0.518,7.37,24.25,17.57,-38.24,40.56,-51.08,-57,3874,1010,141197,5,126
1786151669.0925279,3756037.538999998,3996,599,-149,-4.39,0.5166,7.38,24.25,17.53,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151669.6113472,3756058.4389999984,3994,601,-152,-4.36,0.5159,7.38,24.25,17.51,-38.24,40.56,-51.08,-57,3874,1010,141197,5,126
1786151670.1277037,3756056.438999998,3983,601,-152,-4.36,0.5159,7.38,24.25,17.45,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151670.6486704,3756055.5389999985,3986,601,-152,-4.36,0.5159,7.38,24.25,17.46,-38.24,40.56,-51.08,-57,3874,1010,141197,5,126
1786151671.1664221,3756060.5389999985,3996,601,-152,-4.36,0.5159,7.38,24.25,17.49,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151671.688134,3756066.0389999985,4008,601,-152,-4.36,0.5159,7.38,24.25,17.53,-38.24,40.56,-51.08,-57,3874,1010,141197,5,126
1786151672.2066798,3756099.7389999987,4012,591,-141,-4.47,0.5188,7.36,24.25,17.62,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151672.7450109,3756108.138999999,4011,585,-135,-4.52,0.5202,7.35,24.25,17.63,-38.24,40.56,-51.08,-57,3874,1010,141197,5,126
1786151673.2633147,3756117.438999999,4011,585,-135,-4.52,0.5202,7.35,24.25,17.63,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151673.7826633,3756117.438999999,4011,585,-135,-4.52,0.5202,7.35,24.25,17.63,-38.24,40.56,-51.08,-57,3874,1010,141197,5,126
1786151674.301057,3756109.7389999987,4002,596,-146,-4.41,0.5173,7.37,24.25,17.57,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151674.8039181,3756114.2389999987,4002,596,-146,-4.41,0.5173,7.37,24.25,17.57,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151675.3042865,3756096.6389999986,4016,596,-141,-4.47,0.5188,7.36,24.25,17.65,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151675.806444,3756098.1389999986,4005,593,-144,-4.44,0.518,7.37,24.25,17.59,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151676.3084772,3756127.8389999988,4005,593,-144,-4.44,0.518,7.37,24.25,17.59,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151676.8248756,3756134.1389999986,4013,583,-132,-4.54,0.521,7.35,24.25,17.68,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151677.339093,3756134.1389999986,4018,583,-132,-4.54,0.521,7.35,24.25,17.68,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151677.85892,3756134.1389999986,4018,583,-132,-4.54,0.521,7.35,24.25,17.68,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151678.363493,3756132.938999999,4017,591,-141,-4.47,0.5188,7.36,24.25,17.64,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151678.8766866,3756161.438999999,4019,591,-132,-4.54,0.521,7.35,24.25,17.7,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151679.3811638,3756140.938999999,4022,567,-129,-4.57,0.5217,7.34,24.25,17.72,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151679.8953226,3756140.938999999,4022,580,-129,-4.57,0.5217,7.34,24.25,17.72,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151680.398531,3756144.7389999987,4021,583,-132,-4.54,0.521,7.35,24.25,17.71,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151680.9023664,3756149.738999999,4026,583,-132,-4.54,0.521,7.35,24.25,17.71,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151681.4050336,3756159.4389999984,4017,580,-129,-4.57,0.5217,7.34,24.25,17.67,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151681.919752,3756187.6389999986,4027,580,-129,-4.57,0.5217,7.34,24.25,17.7,-38.24,40.56,-51.08,-57,3874,1010,141197,4,88
1786151682.4356902,3756167.4389999984,4027,580,-129,-4.57,0.5217,7.34,-23.75,17.7,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
1786151682.950481,3756159.038999999,4027,580,-129,-4.57,0.5217,7.34,-23.75,17.7,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
1786151683.4705129,3756149.438999999,4027,580,-129,-4.57,0.5217,7.34,-23.75,17.7,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
1786151683.9840577,3756167.438999999,4032,580,-129,-4.57,0.5217,7.34,-23.75,17.7,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
1786151684.4861176,3756177.138999999,4055,580,-129,-4.57,0.5217,7.34,-23.75,17.8,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
1786151685.001662,3756139.138999999,4022,585,-135,-4.52,0.5202,7.35,-23.75,17.63,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
1786151685.5021267,3756139.7389999987,4028,585,-135,-4.52,0.5202,7.35,-23.75,17.63,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
1786151686.0159206,3756156.2389999987,4033,580,-129,-4.57,0.5217,7.34,-23.75,17.68,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
1786151686.5176594,3756146.7389999987,4034,580,-129,-4.57,0.5217,7.34,-23.75,17.69,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
1786151687.0274208,3756129.0389999985,4030,580,-129,-4.57,0.5217,7.34,-23.75,17.69,-38.24,40.56,-3.06,-57,3876,1011,141436,5,133
1786151687.5363383,3756127.7389999987,4024,585,-135,-4.52,0.5202,7.35,-23.75,17.66,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
1786151688.043046,3756127.7389999987,4024,585,-135,-4.52,0.5202,7.35,-23.75,17.66,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
1786151688.5567582,3756133.438999999,4024,580,-129,-4.57,0.5217,7.34,-23.75,17.7,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
1786151689.0633848,3756141.0389999985,4034,580,-129,-4.57,0.5217,7.34,-23.75,17.75,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
1786151689.5744126,3756167.7389999987,4027,580,-129,-4.57,0.5217,7.34,-23.75,17.7,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
1786151690.0812397,3756137.5389999985,4011,585,-135,-4.52,0.5202,7.35,-23.75,17.62,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
1786151690.5927696,3756117.938999999,4010,585,-135,-4.52,0.5202,7.35,-23.75,17.61,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
1786151691.0996199,3756127.938999998,4024,585,-135,-4.52,0.5202,7.35,-23.75,17.68,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
1786151691.6085556,3756127.938999998,4025,578,-126,-4.6,0.5224,7.34,-23.75,17.72,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
1786151692.115114,3756118.2389999987,4014,578,-126,-4.6,0.5224,7.34,-23.75,17.67,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
1786151692.6207576,3756097.5389999985,3989,585,-135,-4.52,0.5202,7.35,-23.75,17.57,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
1786151693.1275249,3756120.038999998,4002,585,-135,-4.52,0.5202,7.35,-23.75,17.57,-38.24,40.56,-3.06,-57,3876,1011,141436,4,88
